wavelength(um),n,k
8.15211e-1,2.004055934
8.16782e-1,2.003985934
8.18353e-1,2.003915934
8.19924e-1,2.003845934
8.21495e-1,2.003775934
8.23066e-1,2.003705934
8.24637e-1,2.003635934
8.26208e-1,2.003565934
8.27778e-1,2.003495934
8.29349e-1,2.003425934
8.30919e-1,2.003355934
8.32489e-1,2.003285934
8.34059e-1,2.003225934
8.35629e-1,2.003155934
8.37199e-1,2.003085934
8.38768e-1,2.003025934
8.40338e-1,2.002955934
8.41907e-1,2.002885934
8.43477e-1,2.002825934
8.45046e-1,2.002755934
8.46615e-1,2.002695934
8.48184e-1,2.002635934
8.49752e-1,2.002565934
8.51321e-1,2.002505934
8.5289e-1,2.002445934
8.54458e-1,2.002375934
8.56026e-1,2.002315934
8.57594e-1,2.002255934
8.59162e-1,2.002195934
8.6073e-1,2.002135934
8.62298e-1,2.002075934
8.63865e-1,2.002005934
8.65433e-1,2.001945934
8.67e-1,2.001885934
8.68567e-1,2.001835934
8.70134e-1,2.001775934
8.71701e-1,2.001715934
8.73268e-1,2.001655934
8.74835e-1,2.001595934
8.76401e-1,2.001535934
8.77967e-1,2.001485934
8.79534e-1,2.001425934
8.811e-1,2.001365934
8.82666e-1,2.001315934
8.84231e-1,2.001255934
8.85797e-1,2.001195934
8.87362e-1,2.001145934
8.88928e-1,2.001085934
8.90493e-1,2.001035934
8.92058e-1,2.000975934
8.93623e-1,2.000925934
8.95188e-1,2.000875934
8.96753e-1,2.000815934
8.98317e-1,2.000765934
8.99881e-1,2.000715934
9.01446e-1,2.000655934
9.0301e-1,2.000605934
9.04574e-1,2.000555934
9.06137e-1,2.000505934
9.07701e-1,2.000445934
9.09264e-1,2.000395934
9.10828e-1,2.000345934
9.12391e-1,2.000295934
9.13954e-1,2.000245934
9.15517e-1,2.000195934
9.17079e-1,2.000145934
9.18642e-1,2.000095934
9.20204e-1,2.000045934
9.21767e-1,1.999995934
9.23329e-1,1.999945934
9.24891e-1,1.999895934
9.26453e-1,1.999855934
9.28014e-1,1.999805934
9.29576e-1,1.999755934
9.31137e-1,1.999705934
9.32698e-1,1.999655934
9.34259e-1,1.999615934
9.3582e-1,1.999565934
9.37381e-1,1.999515934
9.38942e-1,1.999475934
9.40502e-1,1.999425934
9.42062e-1,1.999385934
9.43622e-1,1.999335934
9.45182e-1,1.999285934
9.46742e-1,1.999245934
9.48302e-1,1.999195934
9.49861e-1,1.999155934
9.5142e-1,1.999105934
9.52979e-1,1.999065934
9.54538e-1,1.999025934
9.56097e-1,1.998975934
9.57656e-1,1.998935934
9.59214e-1,1.998895934
9.60772e-1,1.998845934
9.62331e-1,1.998805934
9.63889e-1,1.998765934
9.65446e-1,1.998715934
9.67004e-1,1.998675934
9.68562e-1,1.998635934
9.70119e-1,1.998595934
9.71676e-1,1.998555934
9.73233e-1,1.998515934
9.7479e-1,1.998465934
9.76346e-1,1.998425934
9.77903e-1,1.998385934
9.79459e-1,1.998345934
9.81015e-1,1.998305934
9.82571e-1,1.998265934
9.84127e-1,1.998225934
9.85682e-1,1.998185934
9.87238e-1,1.998145934
9.88793e-1,1.998105934
