2,5.73215,0.396884
2.05263,5.7027,0.357836
2.10526,5.67275,0.321651
2.15789,5.64631,0.296839
2.21053,5.61832,0.270237
2.26316,5.59289,0.245769
2.31579,5.56592,0.220241
2.36842,5.53915,0.193777
2.42105,5.51274,0.165584
2.47368,5.48574,0.143635
2.52632,5.46526,0.132082
2.57895,5.44432,0.120542
2.63158,5.42283,0.112582
2.68421,5.40089,0.0978813
2.73684,5.37941,0.0875641
2.78947,5.35726,0.0785749
2.84211,5.33668,0.0647307
2.89474,5.31477,0.0549436
2.94737,5.29272,0.0441388
3,5.27267,0.0322417
